"","X","lat","lng","States"
"19570",NA,53.4630589,-2.2913401,NA
"19571",NA,52.5200066,13.404954,NA
"19572",NA,51.699888,-0.028486,"England"
"19573",NA,53.8007554,-1.5490774,"England"
"19574",NA,46.227638,2.213749,NA
"19575",NA,44.8504317,-93.7876429,NA
"19576",NA,36.778261,-119.4179324,NA
"19577",NA,36.9613356,-120.0607176,"California"
"19578",NA,37.09024,-95.712891,NA
"19579",NA,50.3403779,-4.7834252,NA
"19580",NA,-22.7645391,-43.3996264,"State of Rio de Janeiro"
"19581",NA,NA,NA,NA
"19582",NA,39.9606643,-75.6054882,"Pennsylvania"
"19583",NA,29.9510658,-90.0715323,NA
"19584",NA,36.7181862,-98.7481167,NA
"19585",NA,34.7650887,-87.6986407,NA
"19586",NA,53.4807593,-2.2426305,NA
"19587",NA,46.729553,-94.6858998,NA
"19588",NA,38.5815719,-121.4943996,"California"
"19589",NA,37.09024,-95.712891,NA
"19590",NA,38.8026097,-116.419389,NA
"19591",NA,NA,NA,NA
"19592",NA,31.9685988,-99.9018131,NA
"19593",NA,37.09024,-95.712891,NA
"19594",NA,41.525031,-88.0817251,"Illinois"
"19595",NA,33.0887934,-96.7959055,NA
"19596",NA,33.6895497,-96.6191596,"Texas"
"19597",NA,NA,NA,NA
"19598",NA,47.6062095,-122.3320708,"Washington"
"19599",NA,42.2808256,-83.7430378,"Michigan"
"19600",NA,33.9888891,-118.4752042,NA
"19601",NA,52.3555177,-1.1743197,NA
"19602",NA,38.3293416,-122.7096666,"California"
"19603",NA,39.9926832,-120.8039474,NA
"19604",NA,40.7127753,-74.0059728,NA
"19605",NA,52.5144658,-1.8910071,NA
"19606",NA,53.645792,-1.7850351,NA
"19607",NA,44.977753,-93.2650108,NA
"19608",NA,37.09024,-95.712891,NA
"19609",NA,32.7766642,-96.7969879,"Texas"
"19610",NA,39.3600586,-84.309939,NA
"19611",NA,37.7958457,-97.279487,"Kansas"
"19612",NA,44.6402434,-93.1435497,NA
"19613",NA,51.4542645,-0.9781303,NA
"19614",NA,NA,NA,NA
"19615",NA,44.4905054,-73.1112433,NA
"19616",NA,41.8781136,-87.6297982,"Illinois"
"19617",NA,52.411811,-1.77761,"England"
"19618",NA,29.7604267,-95.3698028,"Texas"
"19619",NA,40.8822334,-74.3792737,NA
"19620",NA,36.8529263,-75.977985,NA
"19621",NA,52.3555177,-1.1743197,NA
"19622",NA,38.9108325,-75.5276699,NA
"19623",NA,34.0522342,-118.2436849,"California"
"19624",NA,54.9704634,-1.6425718,NA
"19625",NA,45.5230622,-122.6764815,NA
"19626",NA,36.1023715,-115.1745559,NA
"19627",NA,29.7604267,-95.3698028,"Texas"
"19628",NA,-23.0136663,-43.4634068,"State of Rio de Janeiro"
"19629",NA,36.1699412,-115.1398296,"Nevada"
"19630",NA,33.7489954,-84.3879824,"Georgia"
"19631",NA,NA,NA,NA
"19632",NA,29.7604267,-95.3698028,"Texas"
"19633",NA,1.352083,103.819836,NA
"19634",NA,41.8781136,-87.6297982,"Illinois"
"19635",NA,37.9642529,-91.8318334,NA
"19636",NA,32.7481845,-96.4719312,"Texas"
"19637",NA,25.8900949,-80.1867138,"Florida"
"19638",NA,40.679966,-73.455151,NA
"19639",NA,33.0795724,-96.8259034,NA
"19640",NA,NA,NA,NA
"19641",NA,55.378051,-3.435973,NA
"19642",NA,53.4807593,-2.2426305,NA
"19643",NA,40.935654,-74.186256,"New Jersey"
"19644",NA,47.6062095,-122.3320708,"Washington"
"19645",NA,52.5361674,-2.010793,"England"
"19646",NA,-3.1190275,-60.0217314,NA
"19647",NA,54.978252,-1.61778,NA
"19648",NA,40.022424,-105.292844,NA
"19649",NA,30.267153,-97.7430608,"Texas"
"19650",NA,48.0517637,-122.1770818,"Washington"
"19651",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"19652",NA,52.5361674,-2.010793,"England"
"19653",NA,51.5073509,-0.1277583,NA
"19654",NA,40.7607793,-111.8910474,NA
"19655",NA,29.4241219,-98.4936282,"Texas"
"19656",NA,55.378051,-3.435973,NA
"19657",NA,34.7048613,-81.2142561,NA
"19658",NA,41.6005448,-93.6091064,"Iowa"
"19659",NA,52.586973,-2.12882,"England"
"19660",NA,32.8998091,-97.0403352,NA
"19661",NA,34.6992579,-86.7483318,NA
"19662",NA,51.8968917,-8.4863157,NA
"19663",NA,32.88179,-96.9600275,NA
"19664",NA,37.4315734,-78.6568942,NA
"19665",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"19666",NA,32.715738,-117.1610838,"California"
"19667",NA,30.421309,-87.2169149,"Florida"
"19668",NA,32.5404447,-82.903754,"Georgia"
"19669",NA,39.2903848,-76.6121893,NA
"19670",NA,41.8239891,-71.4128343,"Rhode Island"
"19671",NA,38.9071923,-77.0368707,"District of Columbia"
"19672",NA,37.7749295,-122.4194155,"California"
"19673",NA,29.9510658,-90.0715323,NA
"19674",NA,33.4941704,-111.9260519,"Arizona"
"19675",NA,40.7369897,-74.1831785,NA
"19676",NA,51.165691,10.451526,NA
"19677",NA,31.9685988,-99.9018131,NA
"19678",NA,52.486243,-1.890401,NA
"19679",NA,51.681615,-3.373141,NA
"19680",NA,43.1938516,-71.5723953,NA
"19681",NA,37.09024,-95.712891,NA
"19682",NA,55.953252,-3.188267,NA
"19683",NA,39.9525839,-75.1652215,"Pennsylvania"
"19684",NA,29.5821811,-95.7607832,"Texas"
"19685",NA,45.5230622,-122.6764815,NA
"19686",NA,40.7127753,-74.0059728,NA
"19687",NA,NA,NA,NA
"19688",NA,54.0152604,-9.4289369,NA
"19689",NA,52.1334003,-106.6313582,"Saskatchewan"
"19690",NA,42.7653662,-71.467566,NA
"19691",NA,-36.8201352,-73.0443904,NA
"19692",NA,29.31166,47.481766,NA
"19693",NA,39.9449868,-105.8172316,"Colorado"
"19694",NA,-22.8015428,-43.2078445,NA
"19695",NA,51.5073509,-0.1277583,NA
"19696",NA,37.09024,-95.712891,NA
"19697",NA,36.1626638,-86.7816016,"Tennessee"
"19698",NA,47.1631573,-122.0267787,"Washington"
"19699",NA,40.4172871,-82.907123,NA
"19700",NA,33.5442781,-84.2338093,"Georgia"
"19701",NA,-22.8112324,-43.3625273,"State of Rio de Janeiro"
"19702",NA,47.6062095,-122.3320708,"Washington"
"19703",NA,NA,NA,NA
"19704",NA,40.0583238,-74.4056612,NA
"19705",NA,45.253783,-69.4454689,NA
"19706",NA,33.836081,-81.1637245,NA
"19707",NA,NA,NA,NA
"19708",NA,52.3555177,-1.1743197,NA
"19709",NA,40.7127753,-74.0059728,NA
"19710",NA,34.0522342,-118.2436849,"California"
"19711",NA,NA,NA,NA
"19712",NA,34.0522342,-118.2436849,"California"
"19713",NA,50.503887,4.469936,NA
"19714",NA,41.2607744,-111.7699379,NA
"19715",NA,32.7362591,-96.8645856,NA
"19716",NA,40.4172871,-82.907123,NA
"19717",NA,40.5169767,-80.2213477,"Pennsylvania"
"19718",NA,47.516231,14.550072,NA
"19719",NA,29.7604267,-95.3698028,"Texas"
"19720",NA,29.9510658,-90.0715323,NA
"19721",NA,52.1306607,-3.7837117,NA
"19722",NA,35.5805299,-97.6385368,NA
"19723",NA,71.2905556,-156.788611,NA
"19724",NA,52.3555177,-1.1743197,NA
"19725",NA,38.2856247,-85.8241312,NA
"19726",NA,42.3764852,-71.2356113,"Massachusetts"
"19727",NA,48.856614,2.3522219,NA
"19728",NA,29.9510658,-90.0715323,NA
"19729",NA,NA,NA,NA
"19730",NA,51.253775,-85.323214,NA
"19731",NA,NA,NA,NA
"19732",NA,53.4807593,-2.2426305,NA
"19733",NA,36.515694,-82.2569667,NA
"19734",NA,36.1626638,-86.7816016,"Tennessee"
"19735",NA,37.3860517,-122.0838511,"California"
"19736",NA,42.331427,-83.0457538,"Michigan"
"19737",NA,42.5847425,-87.8211854,NA
"19738",NA,51.8097823,-0.2376744,NA
"19739",NA,53.3900441,-2.5969501,"England"
"19740",NA,35.1495343,-90.0489801,"Tennessee"
"19741",NA,36.778261,-119.4179324,NA
"19742",NA,49.8836277,-97.1993643,NA
"19743",NA,52.3702157,4.8951679,NA
"19744",NA,52.056736,1.14822,"England"
"19745",NA,NA,NA,NA
"19746",NA,42.3600825,-71.0588801,"Massachusetts"
"19747",NA,53.763201,-2.70309,NA
"19748",NA,44.136076,-79.3083392,NA
"19749",NA,47.7510741,-120.7401385,NA
"19750",NA,29.4749754,-81.1270035,"Florida"
"19751",NA,52.412856,0.751657,NA
"19752",NA,52.9451889,-0.1601246,NA
"19753",NA,37.09024,-95.712891,NA
"19754",NA,38.6270025,-90.1994042,NA
"19755",NA,37.09024,-95.712891,NA
"19756",NA,21.3069444,-157.8583333,NA
"19757",NA,52.3555177,-1.1743197,NA
"19758",NA,29.7807878,-96.1571833,"Texas"
"19759",NA,41.8781136,-87.6297982,"Illinois"
"19760",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"19761",NA,56.130366,-106.346771,NA
"19762",NA,42.3473046,-71.0819042,NA
"19763",NA,24.5953311,73.6845236,NA
"19764",NA,40.2671941,-86.1349019,NA
"19765",NA,49.2827291,-123.1207375,"British Columbia"
"19766",NA,29.7604267,-95.3698028,"Texas"
"19767",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"19768",NA,32.715738,-117.1610838,"California"
"19769",NA,NA,NA,NA
"19770",NA,28.4720521,-81.4735257,NA
"19771",NA,33.4483771,-112.0740373,"Arizona"
"19772",NA,30.0538131,-90.5517534,NA
"19773",NA,-26.2297929,27.887217,NA
"19774",NA,43.0389025,-87.9064736,"Wisconsin"
"19775",NA,52.9547832,-1.1581086,NA
"19776",NA,32.3668052,-86.2999689,NA
"19777",NA,46.521858,-84.3460896,"Ontario"
"19778",NA,32.1656221,-82.9000751,NA
"19779",NA,27.2005551,78.005745,NA
"19780",NA,40.0583238,-74.4056612,NA
"19781",NA,34.2331373,-102.4107493,"Texas"
"19782",NA,52.3702157,4.8951679,NA
"19783",NA,23.634501,-102.552784,NA
"19784",NA,37.09024,-95.712891,NA
"19785",NA,41.7634219,-72.6128339,NA
"19786",NA,27.6648274,-81.5157535,NA
"19787",NA,52.1359729,-0.4666546,NA
"19788",NA,31.5604442,-91.403171,NA
"19789",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"19790",NA,53.0700391,-0.80657,NA
"19791",NA,33.8491816,-118.3884078,"California"
"19792",NA,53.7050964,-1.7796732,NA
"19793",NA,NA,NA,NA
"19794",NA,NA,NA,NA
"19795",NA,34.1176605,-118.3520389,NA
"19796",NA,37.09024,-95.712891,NA
"19797",NA,NA,NA,NA
"19798",NA,53.4807593,-2.2426305,NA
"19799",NA,34.8526176,-82.3940104,NA
"19800",NA,-22.9035842,-43.5662438,"State of Rio de Janeiro"
"19801",NA,30.267153,-97.7430608,"Texas"
"19802",NA,51.8993855,-2.0782533,NA
"19803",NA,38.592943,-90.222136,NA
"19804",NA,40.7127753,-74.0059728,NA
"19805",NA,-31.9505269,115.8604572,NA
"19806",NA,NA,NA,NA
"19807",NA,51.8993855,-2.0782533,NA
"19808",NA,51.5073509,-0.1277583,NA
"19809",NA,53.4083714,-2.9915726,"England"
"19810",NA,38.9906657,-77.026088,NA
"19811",NA,32.7766642,-96.7969879,"Texas"
"19812",NA,21.175117,72.794467,NA
"19813",NA,35.4867368,-96.6850174,"Oklahoma"
"19814",NA,34.0232431,-84.3615555,"Georgia"
"19815",NA,51.5073509,-0.1277583,NA
"19816",NA,40.7127753,-74.0059728,NA
"19817",NA,37.09024,-95.712891,NA
"19818",NA,43.0389025,-87.9064736,"Wisconsin"
"19819",NA,41.5833688,-87.5000412,NA
"19820",NA,53.3498053,-6.2603097,NA
"19821",NA,36.0754183,-79.0997347,NA
"19822",NA,52.8792745,-2.0571868,NA
"19823",NA,37.3477174,-120.609084,"California"
"19824",NA,34.5199402,-105.8700901,NA
"19825",NA,52.6368778,-1.1397592,NA
"19826",NA,55.378051,-3.435973,NA
"19827",NA,55.953252,-3.188267,NA
"19828",NA,29.4241219,-98.4936282,"Texas"
"19829",NA,33.2000368,-117.2425355,"California"
"19830",NA,55.378051,-3.435973,NA
"19831",NA,38.8983313,-77.0287949,NA
"19832",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"19833",NA,NA,NA,NA
"19834",NA,-8.6704582,115.2126293,NA
"19835",NA,26.1863065,-80.1974035,"Florida"
"19836",NA,42.4439614,-76.5018807,NA
"19837",NA,34.122898,-118.377151,NA
"19838",NA,29.7604267,-95.3698028,"Texas"
"19839",NA,42.4311464,-83.4832692,"Michigan"
"19840",NA,-33.8688197,151.2092955,NA
"19841",NA,40.7269818,-73.9907469,NA
"19842",NA,39.7392358,-104.990251,"Colorado"
"19843",NA,34.0522342,-118.2436849,"California"
"19844",NA,36.778261,-119.4179324,NA
"19845",NA,32.715738,-117.1610838,"California"
"19846",NA,33.7414085,-118.1047682,"California"
"19847",NA,32.3182314,-86.902298,NA
"19848",NA,40.2680467,-74.712239,NA
"19849",NA,38.9071923,-77.0368707,"District of Columbia"
"19850",NA,53.645792,-1.7850351,NA
"19851",NA,NA,NA,NA
"19852",NA,51.8968917,-8.4863157,NA
"19853",NA,53.5768647,-2.4282192,NA
"19854",NA,40.9792645,-74.1165313,"New Jersey"
"19855",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"19856",NA,55.378051,-3.435973,NA
"19857",NA,45.5230622,-122.6764815,NA
"19858",NA,43.653226,-79.3831843,"Ontario"
"19859",NA,5.6037168,-0.1869644,NA
"19860",NA,56.0018775,-3.7839131,NA
"19861",NA,30.2460361,-87.7008193,NA
"19862",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"19863",NA,NA,NA,NA
"19864",NA,40.7929901,-74.263525,NA
"19865",NA,51.165691,10.451526,NA
"19866",NA,50.8850706,12.0807203,NA
"19867",NA,51.253775,-85.323214,NA
"19868",NA,52.9547832,-1.1581086,NA
"19869",NA,40.7127753,-74.0059728,NA
"19870",NA,52.3555177,-1.1743197,NA
"19871",NA,53.1423672,-7.6920536,NA
"19872",NA,51.253775,-85.323214,NA
"19873",NA,33.5442781,-84.2338093,"Georgia"
"19874",NA,31.9685988,-99.9018131,NA
"19875",NA,26.6882884,-80.0910975,NA
"19876",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"19877",NA,34.040713,-118.2467693,NA
"19878",NA,37.09024,-95.712891,NA
"19879",NA,37.09024,-95.712891,NA
"19880",NA,40.7127753,-74.0059728,NA
"19881",NA,26.508671,-80.081066,NA
"19882",NA,46.2786453,-119.2157911,NA
"19883",NA,40.2059931,-74.7635945,NA
"19884",NA,41.7508391,-88.1535352,"Illinois"
"19885",NA,52.486243,-1.890401,NA
"19886",NA,39.2903848,-76.6121893,NA
"19887",NA,35.7795897,-78.6381787,"North Carolina"
"19888",NA,39.165325,-86.5263857,NA
"19889",NA,38.5976262,-80.4549026,NA
"19890",NA,37.7749295,-122.4194155,"California"
"19891",NA,12.879721,121.774017,NA
"19892",NA,52.5200066,13.404954,NA
"19893",NA,44.4905054,-73.1112433,NA
"19894",NA,42.3600825,-71.0588801,"Massachusetts"
"19895",NA,34.2331373,-102.4107493,"Texas"
"19896",NA,28.5494447,-81.7728543,"Florida"
"19897",NA,51.762364,-3.791996,NA
"19898",NA,44.8896866,-93.3499489,NA
"19899",NA,41.8781136,-87.6297982,"Illinois"
"19900",NA,33.4483771,-112.0740373,"Arizona"
"19901",NA,52.3555177,-1.1743197,NA
"19902",NA,52.456891,-2.148731,"England"
"19903",NA,34.0028786,-84.1446376,"Georgia"
"19904",NA,NA,NA,NA
"19905",NA,55.8913375,-4.889574,NA
"19906",NA,34.1808392,-118.3089661,"California"
"19907",NA,39.768403,-86.158068,NA
"19908",NA,NA,NA,NA
"19909",NA,38.5634635,-90.3869867,NA
"19910",NA,NA,NA,NA
"19911",NA,-33.897,151.1793,NA
"19912",NA,25.7616798,-80.1917902,"Florida"
"19913",NA,40.7127753,-74.0059728,NA
"19914",NA,42.2485415,-121.7449219,NA
"19915",NA,44.3148443,-85.6023643,NA
"19916",NA,40.0583238,-74.4056612,NA
"19917",NA,35.0077519,-97.092877,NA
"19918",NA,28.5383355,-81.3792365,"Florida"
"19919",NA,39.022807,-94.658108,NA
"19920",NA,34.0489281,-111.0937311,NA
"19921",NA,52.9148156,-1.4472771,NA
"19922",NA,21.521757,-77.781167,NA
"19923",NA,54.7877149,-6.4923145,NA
"19924",NA,38.9374907,-94.3777424,NA
"19925",NA,30.3118769,-95.4560512,"Texas"
"19926",NA,NA,NA,NA
"19927",NA,36.7478523,-95.9762234,NA
"19928",NA,39.768403,-86.158068,NA
"19929",NA,51.5073509,-0.1277583,NA
"19930",NA,33.550735,-117.6411717,"California"
"19931",NA,43.106456,-76.2177046,NA
"19932",NA,38.9071923,-77.0368707,"District of Columbia"
"19933",NA,NA,NA,NA
"19934",NA,-33.8688197,151.2092955,NA
"19935",NA,51.507864,-2.576467,NA
"19936",NA,42.43472,-83.985,NA
"19937",NA,32.9620847,-93.1401647,NA
"19938",NA,NA,NA,NA
"19939",NA,53.4807593,-2.2426305,NA
"19940",NA,54.978252,-1.61778,NA
"19941",NA,53.4807593,-2.2426305,NA
"19942",NA,44.3148443,-85.6023643,NA
"19943",NA,35.5230349,-97.5389994,NA
"19944",NA,40.8923212,-74.4773775,"New Jersey"
"19945",NA,35.1740471,-79.3922539,NA
"19946",NA,42.2711311,-89.0939952,NA
"19947",NA,40.6781784,-73.9441579,"New York"
"19948",NA,30.1316001,-94.0154541,"Texas"
"19949",NA,27.6648274,-81.5157535,NA
"19950",NA,NA,NA,NA
"19951",NA,32.9954021,-94.9657688,"Texas"
"19952",NA,56.130366,-106.346771,NA
"19953",NA,41.3850639,2.1734035,NA
"19954",NA,34.8150622,-102.3977036,"Texas"
"19955",NA,34.0489281,-111.0937311,NA
"19956",NA,39.768403,-86.158068,NA
"19957",NA,-30.559482,22.937506,NA
"19958",NA,33.4715787,-86.8831606,NA
"19959",NA,43.8041334,-120.5542012,NA
"19960",NA,NA,NA,NA
"19961",NA,51.5073509,-0.1277583,NA
"19962",NA,44.837789,-0.57918,NA
"19963",NA,52.1306607,-3.7837117,NA
"19964",NA,40.7127753,-74.0059728,NA
"19965",NA,40.1416782,-75.1926937,NA
"19966",NA,51.428825,-0.547876,"England"
"19967",NA,35.6055108,-77.3645653,NA
"19968",NA,32.8324224,-97.175363,NA
"19969",NA,38.6270025,-90.1994042,NA
"19970",NA,-31.9505269,115.8604572,NA
"19971",NA,40.7127753,-74.0059728,NA
"19972",NA,38.253749,-78.458708,NA
"19973",NA,51.8968917,-8.4863157,NA
"19974",NA,37.4315734,-78.6568942,NA
"19975",NA,55.378051,-3.435973,NA
"19976",NA,33.7489954,-84.3879824,"Georgia"
"19977",NA,55.864237,-4.251806,NA
"19978",NA,32.8546197,-79.9748103,NA
"19979",NA,38.8159473,-76.7496909,NA
"19980",NA,56.130163,-3.306033,NA
"19981",NA,51.7343313,0.4690888,NA
"19982",NA,45.4215296,-75.6971931,"Ontario"
"19983",NA,34.9592083,-116.419389,NA
"19984",NA,51.5073509,-0.1277583,NA
"19985",NA,29.459031,-95.2330859,NA
"19986",NA,36.778261,-119.4179324,NA
"19987",NA,37.9832553,-121.8677352,"California"
"19988",NA,53.4807593,-2.2426305,NA
"19989",NA,53.4807593,-2.2426305,NA
"19990",NA,36.1699412,-115.1398296,"Nevada"
"19991",NA,35.0853336,-106.6055534,NA
"19992",NA,53.1641642,5.7817542,NA
"19993",NA,30.1898326,-85.655187,NA
"19994",NA,36.7468422,-119.7725868,"California"
"19995",NA,37.9100783,-122.0651819,"California"
"19996",NA,39.132015,-76.805345,NA
"19997",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"19998",NA,55.953252,-3.188267,NA
"19999",NA,43.765361,0.166266,NA
"20000",NA,-26.6638599,25.2837585,NA
"20001",NA,37.7516413,-97.260953,NA
"20002",NA,NA,NA,NA
"20003",NA,27.8005828,-97.396381,"Texas"
"20004",NA,36.515694,-82.2569667,NA
"20005",NA,37.09024,-95.712891,NA
"20006",NA,30.267153,-97.7430608,"Texas"
"20007",NA,56.4906712,-4.2026458,NA
"20008",NA,52.586973,-2.12882,"England"
"20009",NA,NA,NA,NA
"20010",NA,51.600774,-3.342314,NA
"20011",NA,50.6938479,-1.304734,"England"
"20012",NA,39.0457549,-76.6412712,NA
"20013",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"20014",NA,NA,NA,NA
"20015",NA,37.09024,-95.712891,NA
"20016",NA,33.2098407,-87.5691735,NA
"20017",NA,40.406137,-74.035041,NA
"20018",NA,34.0522342,-118.2436849,"California"
"20019",NA,55.945287,-4.564554,NA
"20020",NA,-5.7792569,-35.200916,NA
"20021",NA,50.3754565,-4.1426565,"England"
"20022",NA,39.9525839,-75.1652215,"Pennsylvania"
"20023",NA,54.597285,-5.93012,NA
"20024",NA,44.9426258,-93.0834058,NA
"20025",NA,40.7127753,-74.0059728,NA
"20026",NA,39.9610692,-83.0008326,NA
"20027",NA,45.5039479,-71.7524461,NA
"20028",NA,53.8175053,-3.0356748,NA
"20029",NA,10.691803,-61.222503,NA
"20030",NA,40.4406248,-79.9958864,"Pennsylvania"
"20031",NA,38.3023958,-77.5115906,NA
"20032",NA,40.082129,-74.2097014,"New Jersey"
"20033",NA,36.404454,-97.871619,NA
"20034",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"20035",NA,33.9533487,-117.3961564,"California"
"20036",NA,45.5230622,-122.6764815,NA
"20037",NA,40.7998328,-80.1847112,"Pennsylvania"
"20038",NA,41.0534302,-73.5387341,"Connecticut"
"20039",NA,33.7489954,-84.3879824,"Georgia"
"20040",NA,29.7604267,-95.3698028,"Texas"
"20041",NA,34.1844885,-118.3482555,NA
"20042",NA,39.9525839,-75.1652215,"Pennsylvania"
"20043",NA,33.7748275,-84.2963123,"Georgia"
"20044",NA,39.3709449,-75.6590959,NA
"20045",NA,45.261197,-93.705225,NA
"20046",NA,37.8043637,-122.2711137,"California"
"20047",NA,-34.5655463,-58.4323658,NA
"20048",NA,54.77525,-1.584852,"England"
"20049",NA,40.6916968,-74.0113689,"New York"
"20050",NA,44.329496,-74.1312662,"New York"
"20051",NA,35.5174913,-86.5804473,NA
"20052",NA,36.778261,-119.4179324,NA
"20053",NA,29.308281,-94.7908142,NA
"20054",NA,39.4562128,-77.4288745,NA
"20055",NA,43.653226,-79.3831843,"Ontario"
"20056",NA,34.769536,-92.2670941,NA
"20057",NA,40.6183158,-111.8162931,NA
"20058",NA,52.5875608,-2.1201424,NA
"20059",NA,32.1656221,-82.9000751,NA
"20060",NA,52.205337,0.121817,NA
"20061",NA,NA,NA,NA
"20062",NA,18.335765,-64.896335,NA
"20063",NA,53.9332706,-116.5765035,NA
"20064",NA,34.2284312,-92.0031955,NA
"20065",NA,39.9689532,-82.9376804,NA
"20066",NA,50.291384,21.6301614,NA
"20067",NA,52.9547832,-1.1581086,NA
"20068",NA,51.680886,-4.160248,NA
"20069",NA,NA,NA,NA
"20070",NA,32.715738,-117.1610838,"California"
"20071",NA,55.864237,-4.251806,NA
"20072",NA,51.5073509,-0.1277583,NA
"20073",NA,28.5713873,-81.4155018,NA
"20074",NA,49.0952155,-123.0264758,NA
"20075",NA,30.406405,-87.2773261,NA
"20076",NA,32.7554883,-97.3307658,"Texas"
"20077",NA,44.5588028,-72.5778415,NA
"20078",NA,27.950575,-82.4571776,"Florida"
"20079",NA,44.0523851,-91.6355179,NA
"20080",NA,40.2564122,-74.2753912,NA
"20081",NA,55.953252,-3.188267,NA
"20082",NA,39.4928235,-74.5596879,"New Jersey"
"20083",NA,NA,NA,NA
"20084",NA,35.108493,-77.0441143,NA
"20085",NA,55.378051,-3.435973,NA
"20086",NA,42.3600825,-71.0588801,"Massachusetts"
"20087",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"20088",NA,45.4215296,-75.6971931,"Ontario"
"20089",NA,32.936838,-80.480935,NA
"20090",NA,37.09024,-95.712891,NA
"20091",NA,32.715738,-117.1610838,"California"
"20092",NA,51.5073509,-0.1277583,NA
"20093",NA,26.1224386,-80.1373174,"Florida"
"20094",NA,39.8909466,-75.0729504,"New Jersey"
"20095",NA,43.3228462,-76.4171585,"New York"
"20096",NA,-22.8728058,-42.3413939,"State of Rio de Janeiro"
"20097",NA,35.6718291,-97.4254815,NA
"20098",NA,37.09024,-95.712891,NA
"20099",NA,56.4906712,-4.2026458,NA
"20100",NA,54.7877149,-6.4923145,NA
"20101",NA,35.6718291,-97.4254815,NA
"20102",NA,39.9525839,-75.1652215,"Pennsylvania"
"20103",NA,27.5214269,-82.5723193,"Florida"
"20104",NA,32.4507852,-107.4338866,NA
"20105",NA,45.4415565,12.3383281,NA
"20106",NA,32.4487876,-81.7831674,"Georgia"
"20107",NA,52.3555177,-1.1743197,NA
"20108",NA,53.4807593,-2.2426305,NA
"20109",NA,26.2565654,-81.8017255,NA
"20110",NA,NA,NA,NA
"20111",NA,47.1631573,-122.0267787,"Washington"
"20112",NA,30.8327022,-83.2784851,"Georgia"
"20113",NA,33.49512,-90.3198067,NA
"20114",NA,37.4315734,-78.6568942,NA
"20115",NA,37.4315734,-78.6568942,NA
"20116",NA,44.519159,-88.019826,"Wisconsin"
"20117",NA,36.3749097,43.1632296,NA
"20118",NA,31.3224044,-92.4343035,NA
"20119",NA,34.833969,134.701423,NA
"20120",NA,31.9685988,-99.9018131,NA
"20121",NA,41.5192189,-81.457896,"Ohio"
"20122",NA,9.0764785,7.398574,NA
"20123",NA,41.1536674,-81.3578859,"Ohio"
"20124",NA,41.4925374,-99.9018131,NA
"20125",NA,48.549999,-109.6840887,NA
"20126",NA,37.09024,-95.712891,NA
"20127",NA,31.6035129,-94.6554874,"Texas"
"20128",NA,41.0781411,-76.4143879,"Pennsylvania"
"20129",NA,39.2903848,-76.6121893,NA
"20130",NA,50.5243156,-4.2135524,NA
"20131",NA,34.0522342,-118.2436849,"California"
"20132",NA,39.9525839,-75.1652215,"Pennsylvania"
"20133",NA,42.3726784,-71.1229798,NA
"20134",NA,51.5459269,0.7077123,"England"
"20135",NA,38.7934466,-77.2716505,NA
"20136",NA,49.895136,-97.1383744,NA
"20137",NA,40.6331249,-89.3985283,NA
"20138",NA,41.0814447,-81.5190053,"Ohio"
"20139",NA,41.2306979,-73.064036,"Connecticut"
"20140",NA,51.5073509,-0.1277583,NA
"20141",NA,40.7127753,-74.0059728,NA
"20142",NA,36.1668224,-86.8275815,NA
"20143",NA,45.4215296,-75.6971931,"Ontario"
"20144",NA,42.3600825,-71.0588801,"Massachusetts"
"20145",NA,30.267153,-97.7430608,"Texas"
"20146",NA,NA,NA,NA
"20147",NA,NA,NA,NA
"20148",NA,39.165325,-86.5263857,NA
"20149",NA,41.8781136,-87.6297982,"Illinois"
"20150",NA,41.0700078,-75.4344727,NA
"20151",NA,35.6718291,-97.4254815,NA
"20152",NA,33.7489954,-84.3879824,"Georgia"
"20153",NA,10.3757217,-61.2335592,NA
"20154",NA,39.1728862,-76.5974655,NA
"20155",NA,41.3503671,-72.405239,NA
"20156",NA,36.778261,-119.4179324,NA
"20157",NA,-6.17511,106.8650395,NA
"20158",NA,41.1536674,-81.3578859,"Ohio"
"20159",NA,32.3182314,-86.902298,NA
"20160",NA,30.4382559,-84.2807329,"Florida"
"20161",NA,39.5296329,-119.8138027,"Nevada"
"20162",NA,43.653226,-79.3831843,"Ontario"
"20163",NA,-22.9068467,-43.1728965,"State of Rio de Janeiro"
"20164",NA,29.4241219,-98.4936282,"Texas"
"20165",NA,42.5319571,-83.0939224,NA
"20166",NA,35.1495343,-90.0489801,"Tennessee"
